阿烈央卫,#genre#
宿松戏曲文艺,http://tv.sohu.blog/d/ahwy.php?id=ss2
颍上新闻综合,http://tv.sohu.blog/d/ahwy.php?id=ysh




云南地区,#genre#
麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
文山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
麻栗坡台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund
西畴综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
广南综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
富宁综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8
康旅频道,http://140.210.9.53:8800/SuanFaZhibo/live5/yunnan/yunnan.php?id=ynkl
云南卫视,http://140.210.9.53:8800/SuanFaZhibo/live5/yunnan/yunnan2.php?id=ynws
耿马综合,http://140.210.9.53:8800/SuanFaZhibo/live5/yunnan/yunnan2.php?id=gmzh
龙陵综合,http://140.210.9.53:8800/SuanFaZhibo/live5/yunnan/yunnan2.php?id=llzh
隆阳综合,http://140.210.9.53:8800/SuanFaZhibo/live5/yunnan/yunnan2.php?id=lyzh
玉溪新闻综合,http://140.210.9.53:8800/SuanFaZhibo/live5/yunnan/yunnan2.php?id=yxzh
玉溪社会与法,http://140.210.9.53:8800/SuanFaZhibo/live5/yunnan/yunnan2.php?id=yxsf
云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
云南康旅,https://hwapi.yntv.net/62hdvf/227q43.m3u8
云南影视,https://hwapi.yntv.net/62hdvf/utrat7.m3u8
昆明新闻综合,http://161.118.246.142:5678/KmProxy.php?id=xwzh-live
昆明春城民生,http://161.118.246.142:5678/KmProxy.php?id=ccms-live
昆明科学教育,http://161.118.246.142:5678/KmProxy.php?id=kxjy-live
昆明经济生活,http://161.118.246.142:5678/KmProxy.php?id=jjsh-live
云南影视,https://stream1.freetv.fun/76d6929ef3145eb85fe264b8f83432ccc076db07698455be65ce53c618477a90.m3u8
云南娱乐,https://stream1.freetv.fun/1e519db50efc47898d28b361b278dd74438de87cd84222210bb38c2e60968666.m3u8
曲靖一套,rtmp://pili-publish.qjrb.newaircloud.com/newaircloud-qjrb/qjrb_20250928092327?key=0f2275e00668c554&pushSource=eyJzaWQiOiJxanJiIiwibGl2ZUlEIjoiMTgzMDEwIiwicHVzaFR5cGUiOiJjdXN0b20iLCJkZXZpY2UiOiJPQlMiLCJ1aWQiOiIzMSJ9
清廉曲靖,rtmp://pili-publish.qjrb.newaircloud.com/newaircloud-qjrb/qjrb_20250928092430?key=381433e8b3ed3e1a&pushSource=eyJzaWQiOiJxanJiIiwibGl2ZUlEIjoiMTgzMDExIiwicHVzaFR5cGUiOiJjdXN0b20iLCJkZXZpY2UiOiJPQlMiLCJ1aWQiOiIzMSJ9
曲靖三套,rtmp://pili-publish.qjrb.newaircloud.com/newaircloud-qjrb/qjrb_20250928092500?key=b1ed32530f078f6a&pushSource=eyJzaWQiOiJxanJiIiwibGl2ZUlEIjoiMTgzMDEyIiwicHVzaFR5cGUiOiJjdXN0b20iLCJkZXZpY2UiOiJPQlMiLCJ1aWQiOiIzMSJ9
云南都市,http://tv.sohu.blog/d/yntv2.php?id=ynds
云南娱乐,http://tv.sohu.blog/d/yntv2.php?id=ynyl
云南康旅频道,http://tv.sohu.blog/d/yntv2.php?id=ynkl
陆良电视台,http://tv.sohu.blog/d/yntv2.php?id=qjll
玉溪新闻综合,http://tv.sohu.blog/d/yntv2.php?id=yx1
玉溪社会与法,http://tv.sohu.blog/d/yntv2.php?id=yx2
元江电视台,http://tv.sohu.blog/d/yntv2.php?id=yxyj
保山一套,http://tv.sohu.blog/d/yntv2.php?id=bs1
龙陵电视台,http://tv.sohu.blog/d/yntv2.php?id=bsll
龙阳电视台,http://tv.sohu.blog/d/yntv2.php?id=bsly
昭通一套,http://tv.sohu.blog/d/yntv2.php?id=zt1
丽江新闻综合,http://tv.sohu.blog/d/yntv2.php?id=lj1
华坪电视台,http://tv.sohu.blog/d/yntv2.php?id=ljhp
临沧一套,http://tv.sohu.blog/d/yntv2.php?id=lc1
临沧二套,http://tv.sohu.blog/d/yntv2.php?id=lc2
耿马电视台,http://tv.sohu.blog/d/yntv2.php?id=lcgm
楚雄新闻频道,http://tv.sohu.blog/d/yntv2.php?id=cx1
红河新闻综合,http://tv.sohu.blog/d/yntv2.php?id=hh1
文山新闻综合,http://tv.sohu.blog/d/yntv2.php?id=ws1
大理新闻综合,http://tv.sohu.blog/d/yntv2.php?id=dl1
洱源电视台,http://tv.sohu.blog/d/yntv2.php?id=dley
巍山电视台,http://tv.sohu.blog/d/yntv2.php?id=dlws
云龙电视台,http://tv.sohu.blog/d/yntv2.php?id=dlyl
德宏综合频道,http://tv.sohu.blog/d/yntv2.php?id=dh1
怒江电视台,http://tv.sohu.blog/d/yntv2.php?id=nj1



河北地区,#genre#
河北影视,http://tv.pull.hebtv.com/jishi/yingshijupindao.m3u8?t=1893427200&k=2bbbb53c494c02c044ed8805c541df4e
河北经济,http://1.94.31.214/php/hebei.php?id=jjsh
河北都市,http://1.94.31.214/php/hebei.php?id=hbds
河北影视,http://1.94.31.214/php/hebei.php?id=hbys
河北少儿,http://1.94.31.214/php/hebei.php?id=sekj
河北公共,http://1.94.31.214/php/hebei.php?id=hbgg
河北三农,http://1.94.31.214/php/hebei.php?id=nmpd
清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
清苑生活频道,https://jwcdnqx.hebyun.com.cn/live/qyxwpd/1500k/tzwj_video.m3u8
双滦新闻,https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8
肃宁,http://jwplay.hebyun.com.cn/live/sndst01/1500k/tzwj_video.m3u8
望都,https://jwcdnqx.hebyun.com.cn/live/wddst/1500k/tzwj_video.m3u8
徐水,https://jwcdnqx.hebyun.com.cn/live/jiyunxushui123/1500k/tzwj_video.m3u8
兴隆,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
枣强,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8
滦平新闻,http://jwplay.hebyun.com.cn/live/LPTV001/1500k/tzwj_video.m3u8
昌黎,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
任丘,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
保定新闻,http://jwcdnqx.hebyun.com.cn/live/jybd/1500k/tzwj_video.m3u8
保定生活,http://jwcdnqx.hebyun.com.cn/live/bddst/1500k/tzwj_video.m3u8
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
邢台综合,https://jwplay.hebyun.com.cn:443/live/xtsrmtzs/1500k/tzwj_video.m3u8
邢台生活,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8
河北文旅公共,http://www.160606.xyz:10010/rtp/239.254.200.22:6000
河北农民,http://www.160606.xyz:10010/rtp/239.254.200.23:6000
河北少儿科教,http://www.160606.xyz:10010/rtp/239.254.200.21:6000
河北影视剧,http://www.160606.xyz:10010/rtp/239.254.200.20:6000
河北经济生活,http://www.160606.xyz:10010/rtp/239.254.200.18:6000
河北都市,http://www.160606.xyz:10010/rtp/239.254.200.19:6000
保定新闻,http://www.160606.xyz:10010/rtp/239.254.200.144:6000
保定生活,http://www.160606.xyz:10010/rtp/239.254.200.146:6000
唐山公共,http://www.160606.xyz:10010/rtp/239.254.200.169:6000
唐山影视,http://www.160606.xyz:10010/rtp/239.254.200.168:6000
唐山新闻,http://www.160606.xyz:10010/rtp/239.254.200.166:6000
唐山生活,http://www.160606.xyz:10010/rtp/239.254.200.167:6000
廊坊公共,http://www.160606.xyz:10010/rtp/239.254.200.184:6000
廊坊新闻,http://www.160606.xyz:10010/rtp/239.254.200.183:6000
承德公共,http://www.160606.xyz:10010/rtp/239.254.200.33:6000
承德新闻,http://www.160606.xyz:10010/rtp/239.254.200.32:6000
石家庄娱乐,http://www.160606.xyz:10010/rtp/239.254.200.29:6000
石家庄生活,http://www.160606.xyz:10010/rtp/239.254.200.30:6000
秦岛公共http://www.160606.xyz:10010/rtp/239.254.200.40:6000
秦岛新闻,http://www.160606.xyz:10010/rtp/239.254.200.39:6000
沧州公共http://www.160606.xyz:10010/rtp/239.254.200.43:6000
沧州影视,http://www.160606.xyz:10010/rtp/239.254.200.44:6000
沧州新闻,http://www.160606.xyz:10010/rtp/239.254.200.42:6000
衡水公共,http://www.160606.xyz:10010/rtp/239.254.200.149:6000
衡水新闻,http://www.160606.xyz:10010/rtp/239.254.200.147:6000
邢台综合,http://www.160606.xyz:10010/rtp/239.254.200.150:6000
邯郸公共,http://www.160606.xyz:10010/rtp/239.254.200.154:6000
邯郸科教,http://www.160606.xyz:10010/rtp/239.254.200.155:6000
三河高清,http://www.160606.xyz:10010/rtp/239.254.201.113:5315
河北都市,https://www.nettvpro.xyz/hls/hebei.php?id=hbds
河北经济,https://www.nettvpro.xyz/hls/hebei.php?id=hbjj
河北影视剧,https://www.nettvpro.xyz/hls/hebei.php?id=hbysj
河北少儿科教,https://www.nettvpro.xyz/hls/hebei.php?id=hbse
河北文旅公共,https://www.nettvpro.xyz/hls/hebei.php?id=hbgg
河北农民,https://www.nettvpro.xyz/hls/hebei.php?id=hbnm








广东潮汕,#genre#
广东卫视,http://m.061899.xyz/mg/gdws
广东珠江,http://m.061899.xyz/mg/gdzj
广东新闻,http://m.061899.xyz/mg/gdxw
广东民生,http://m.061899.xyz/mg/gdms
广东体育,http://m.061899.xyz/mg/gdty
深圳卫视,http://m.061899.xyz/mg/szws

广东体育,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E4%B8%9C%E4%BD%93%E8%82%B2&auth=666858
广东珠江,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E4%B8%9C%E7%8F%A0%E6%B1%9F&auth=666858
广东新闻,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E4%B8%9C%E6%96%B0%E9%97%BB&auth=666858
广东民生,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E4%B8%9C%E6%B0%91%E7%94%9F&auth=666858
广东移动,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E4%B8%9C%E7%A7%BB%E5%8A%A8&auth=666858
广东影视,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E4%B8%9C%E5%BD%B1%E8%A7%86&auth=666858
广州综合,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E5%B7%9E%E7%BB%BC%E5%90%88&auth=666858
广州新闻,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E5%B7%9E%E6%96%B0%E9%97%BB&auth=666858
广州影视,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E5%B7%9E%E5%BD%B1%E8%A7%86&auth=666858
广州南国都市4K,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E5%B7%9E%E5%8D%97%E5%9B%BD%E9%83%BD%E5%B8%824K&auth=666858
广州法治,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E5%B7%9E%E6%B3%95%E6%B2%BB&auth=666858
深圳都市,http://yp.qqqtv.top/1/api.php?id=%E6%B7%B1%E5%9C%B3%E9%83%BD%E5%B8%82&auth=666858
深圳电视剧,http://yp.qqqtv.top/1/api.php?id=%E6%B7%B1%E5%9C%B3%E7%94%B5%E8%A7%86%E5%89%A7&auth=666858
深圳财经生活,http://yp.qqqtv.top/1/api.php?id=%E6%B7%B1%E5%9C%B3%E8%B4%A2%E7%BB%8F%E7%94%9F%E6%B4%BB&auth=666858
深圳体育健康,http://yp.qqqtv.top/1/api.php?id=%E6%B7%B1%E5%9C%B3%E4%BD%93%E8%82%B2%E5%81%A5%E5%BA%B7&auth=666858
深圳少儿,http://yp.qqqtv.top/1/api.php?id=%E6%B7%B1%E5%9C%B3%E5%B0%91%E5%84%BF&auth=666858
深圳国际,http://yp.qqqtv.top/1/api.php?id=%E6%B7%B1%E5%9C%B3%E5%9B%BD%E9%99%85&auth=666858
深圳宝安,http://yp.qqqtv.top/1/api.php?id=%E6%B7%B1%E5%9C%B3%E5%AE%9D%E5%AE%89&auth=666858
深圳龙岗,http://yp.qqqtv.top/1/api.php?id=%E6%B7%B1%E5%9C%B3%E9%BE%99%E5%B2%97&auth=666858
深圳宜和购物,http://yp.qqqtv.top/1/api.php?id=%E6%B7%B1%E5%9C%B3%E5%AE%9C%E5%92%8C%E8%B4%AD%E7%89%A9&auth=666858
深圳移动电视,http://yp.qqqtv.top/1/api.php?id=%E6%B7%B1%E5%9C%B3%E7%A7%BB%E5%8A%A8%E7%94%B5%E8%A7%86&auth=666858
深圳众创TV,http://yp.qqqtv.top/1/api.php?id=%E6%B7%B1%E5%9C%B3%E4%BC%97%E5%88%9BTV&auth=666858
珠海新闻,http://yp.qqqtv.top/1/api.php?id=%E7%8F%A0%E6%B5%B7%E6%96%B0%E9%97%BB&auth=666858
佛山综合,http://yp.qqqtv.top/1/api.php?id=%E4%BD%9B%E5%B1%B1%E7%BB%BC%E5%90%88&auth=666858
佛山公共,http://yp.qqqtv.top/1/api.php?id=%E4%BD%9B%E5%B1%B1%E5%85%AC%E5%85%B1&auth=666858
佛山影视,http://yp.qqqtv.top/1/api.php?id=%E4%BD%9B%E5%B1%B1%E5%BD%B1%E8%A7%86&auth=666858
佛山顺德,http://yp.qqqtv.top/1/api.php?id=%E4%BD%9B%E5%B1%B1%E9%A1%BA%E5%BE%B7&auth=666858
佛山南海,http://yp.qqqtv.top/1/api.php?id=%E4%BD%9B%E5%B1%B1%E5%8D%97%E6%B5%B7&auth=666858
佛山高明,http://yp.qqqtv.top/1/api.php?id=%E4%BD%9B%E5%B1%B1%E9%AB%98%E6%98%8E&auth=666858
佛山三水,http://yp.qqqtv.top/1/api.php?id=%E4%BD%9B%E5%B1%B1%E4%B8%89%E6%B0%B4&auth=666858
惠州综合,http://yp.qqqtv.top/1/api.php?id=%E6%83%A0%E5%B7%9E%E7%BB%BC%E5%90%88&auth=666858
惠州公共,http://yp.qqqtv.top/1/api.php?id=%E6%83%A0%E5%B7%9E%E5%85%AC%E5%85%B1&auth=666858
东莞综合,http://yp.qqqtv.top/1/api.php?id=%E4%B8%9C%E8%8E%9E%E7%BB%BC%E5%90%88&auth=666858
东莞生活资讯,http://yp.qqqtv.top/1/api.php?id=%E4%B8%9C%E8%8E%9E%E7%94%9F%E6%B4%BB%E8%B5%84%E8%AE%AF&auth=666858
河源综合,http://yp.qqqtv.top/1/api.php?id=%E6%B2%B3%E6%BA%90%E7%BB%BC%E5%90%88&auth=666858
河源公共,http://yp.qqqtv.top/1/api.php?id=%E6%B2%B3%E6%BA%90%E5%85%AC%E5%85%B1&auth=666858
清远新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%B8%85%E8%BF%9C%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
清远文旅生活,http://yp.qqqtv.top/1/api.php?id=%E6%B8%85%E8%BF%9C%E6%96%87%E6%97%85%E7%94%9F%E6%B4%BB&auth=666858
韶关综合,http://yp.qqqtv.top/1/api.php?id=%E9%9F%B6%E5%85%B3%E7%BB%BC%E5%90%88&auth=666858
汕头新闻综合,http://yp.qqqtv.top/1/api.php?id=%E6%B1%95%E5%A4%B4%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
汕头经济生活,http://yp.qqqtv.top/1/api.php?id=%E6%B1%95%E5%A4%B4%E7%BB%8F%E6%B5%8E%E7%94%9F%E6%B4%BB&auth=666858
潮州综合,http://yp.qqqtv.top/1/api.php?id=%E6%BD%AE%E5%B7%9E%E7%BB%BC%E5%90%88&auth=666858
潮州民生,http://yp.qqqtv.top/1/api.php?id=%E6%BD%AE%E5%B7%9E%E6%B0%91%E7%94%9F&auth=666858
肇庆综合,http://yp.qqqtv.top/1/api.php?id=%E8%82%87%E5%BA%86%E7%BB%BC%E5%90%88&auth=666858
肇庆生活服务,http://yp.qqqtv.top/1/api.php?id=%E8%82%87%E5%BA%86%E7%94%9F%E6%B4%BB%E6%9C%8D%E5%8A%A1&auth=666858
梅州综合,http://yp.qqqtv.top/1/api.php?id=%E6%A2%85%E5%B7%9E%E7%BB%BC%E5%90%88&auth=666858
梅州客家生活,http://yp.qqqtv.top/1/api.php?id=%E6%A2%85%E5%B7%9E%E5%AE%A2%E5%AE%B6%E7%94%9F%E6%B4%BB&auth=666858
梅州导视,http://yp.qqqtv.top/1/api.php?id=%E6%A2%85%E5%B7%9E%E5%AF%BC%E8%A7%86&auth=666858
茂名综合,http://yp.qqqtv.top/1/api.php?id=%E8%8C%82%E5%90%8D%E7%BB%BC%E5%90%88&auth=666858
茂名文化生活,http://yp.qqqtv.top/1/api.php?id=%E8%8C%82%E5%90%8D%E6%96%87%E5%8C%96%E7%94%9F%E6%B4%BB&auth=666858
湛江综合,http://yp.qqqtv.top/1/api.php?id=%E6%B9%9B%E6%B1%9F%E7%BB%BC%E5%90%88&auth=666858
湛江公共,http://yp.qqqtv.top/1/api.php?id=%E6%B9%9B%E6%B1%9F%E5%85%AC%E5%85%B1&auth=666858
阳江综合,http://yp.qqqtv.top/1/api.php?id=%E9%98%B3%E6%B1%9F%E7%BB%BC%E5%90%88&auth=666858
阳江公共,http://yp.qqqtv.top/1/api.php?id=%E9%98%B3%E6%B1%9F%E5%85%AC%E5%85%B1&auth=666858
揭阳综合,http://yp.qqqtv.top/1/api.php?id=%E6%8F%AD%E9%98%B3%E7%BB%BC%E5%90%88&auth=666858
揭阳生活,http://yp.qqqtv.top/1/api.php?id=%E6%8F%AD%E9%98%B3%E7%94%9F%E6%B4%BB&auth=666858
汕尾综合,http://yp.qqqtv.top/1/api.php?id=%E6%B1%95%E5%B0%BE%E7%BB%BC%E5%90%88&auth=666858
汕尾文化生活,http://yp.qqqtv.top/1/api.php?id=%E6%B1%95%E5%B0%BE%E6%96%87%E5%8C%96%E7%94%9F%E6%B4%BB&auth=666858
云浮综合,http://yp.qqqtv.top/1/api.php?id=%E4%BA%91%E6%B5%AE%E7%BB%BC%E5%90%88&auth=666858
云浮文旅,http://yp.qqqtv.top/1/api.php?id=%E4%BA%91%E6%B5%AE%E6%96%87%E6%97%85&auth=666858
中山综合,http://yp.qqqtv.top/1/api.php?id=%E4%B8%AD%E5%B1%B1%E7%BB%BC%E5%90%88&auth=666858
中山香山文化,http://yp.qqqtv.top/1/api.php?id=%E4%B8%AD%E5%B1%B1%E9%A6%99%E5%B1%B1%E6%96%87%E5%8C%96&auth=666858
电白综合,http://yp.qqqtv.top/1/api.php?id=%E7%94%B5%E7%99%BD%E7%BB%BC%E5%90%88&auth=666858
电白视窗,http://yp.qqqtv.top/1/api.php?id=%E7%94%B5%E7%99%BD%E8%A7%86%E7%AA%97&auth=666858
廉江综合,http://yp.qqqtv.top/1/api.php?id=%E5%BB%89%E6%B1%9F%E7%BB%BC%E5%90%88&auth=666858
佛冈综合,http://yp.qqqtv.top/1/api.php?id=%E4%BD%9B%E5%86%88%E7%BB%BC%E5%90%88&auth=666858
连州综合,http://yp.qqqtv.top/1/api.php?id=%E8%BF%9E%E5%B7%9E%E7%BB%BC%E5%90%88&auth=666858
清新综合,http://yp.qqqtv.top/1/api.php?id=%E6%B8%85%E6%96%B0%E7%BB%BC%E5%90%88&auth=666858
清新公共,http://yp.qqqtv.top/1/api.php?id=%E6%B8%85%E6%96%B0%E5%85%AC%E5%85%B1&auth=666858
潮安综合,http://yp.qqqtv.top/1/api.php?id=%E6%BD%AE%E5%AE%89%E7%BB%BC%E5%90%88&auth=666858
潮阳综合,http://yp.qqqtv.top/1/api.php?id=%E6%BD%AE%E9%98%B3%E7%BB%BC%E5%90%88&auth=666858
增城综合,http://yp.qqqtv.top/1/api.php?id=%E5%A2%9E%E5%9F%8E%E7%BB%BC%E5%90%88&auth=666858
番禺综合,http://yp.qqqtv.top/1/api.php?id=%E7%95%AA%E7%A6%BA%E7%BB%BC%E5%90%88&auth=666858
大埔综合,http://yp.qqqtv.top/1/api.php?id=%E5%A4%A7%E5%9F%94%E7%BB%BC%E5%90%88&auth=666858
丰顺综合,http://yp.qqqtv.top/1/api.php?id=%E4%B8%B0%E9%A1%BA%E7%BB%BC%E5%90%88&auth=666858
蕉岭综合,http://yp.qqqtv.top/1/api.php?id=%E8%95%89%E5%B2%AD%E7%BB%BC%E5%90%88&auth=666858
梅县综合,http://yp.qqqtv.top/1/api.php?id=%E6%A2%85%E5%8E%BF%E7%BB%BC%E5%90%88&auth=666858
平远综合,http://yp.qqqtv.top/1/api.php?id=%E5%B9%B3%E8%BF%9C%E7%BB%BC%E5%90%88&auth=666858
五华综合,http://yp.qqqtv.top/1/api.php?id=%E4%BA%94%E5%8D%8E%E7%BB%BC%E5%90%88&auth=666858
广东珠江,http://go.bkpcp.top/mg/gdzj
广东体育,http://go.bkpcp.top/mg/gdty
大湾区卫视,http://go.bkpcp.top/mg/gddwq
广东影视,http://go.bkpcp.top/mg/gdys
广东新闻,http://go.bkpcp.top/mg/gdxw
广东民生,http://go.bkpcp.top/mg/gdms


岭南戏曲,http://gs.jianghua.fun:7088/udp/239.77.0.122:5146
深圳都市,http://leidayu.f3322.net:8086/hls/103/index.m3u8
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=e381ab098841a0badbf7e11f24143cf7&txTime=18e6ff43701
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d217bd6cf85c93e3b47b96504cd2dc1c&txTime=18e6ff29019
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
广州南国都市4k,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7e9bddad7c8911626ed1d2c09fc605d9&txTime=18d00acf487
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=e381ab098841a0badbf7e11f24143cf7&txTime=18e6ff43701
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d217bd6cf85c93e3b47b96504cd2dc1c&txTime=18e6ff29019
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=d3dad1fd1a965ff59d3db3990b923267&txTime=18ee6e4efc1
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=c180b67d43e34b97c970524c05ef3b4e&txTime=18ee6e4efc1
广州南国都市4k,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de

广州南国都市4k,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7e9bddad7c8911626ed1d2c09fc605d9&txTime=18d00acf487
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=e381ab098841a0badbf7e11f24143cf7&txTime=18e6ff43701
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d217bd6cf85c93e3b47b96504cd2dc1c&txTime=18e6ff29019
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=d3dad1fd1a965ff59d3db3990b923267&txTime=18ee6e4efc1
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=c180b67d43e34b97c970524c05ef3b4e&txTime=18ee6e4efc1
广州南国都市4k,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ec79a0d817981989c161f548c48c2954&txTime=1903e79e680
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
梅州综合,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv1.m3u8
客家生活,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv2.m3u8
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
广东经济科教,https://pili-live-hls.kingsmedia.cn/metoo-live/ce834303bb1a4459a3ea8c4c01d3ae84.m3u8
深圳都市,http://livepull-tcms.sztv.com.cn/live/dslive.m3u8
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
